行業別大類,行業別中類,行業別小類,月份,售電量
C.製造業,24 基本金屬製造業,243 銅製造業,04,148875728
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,04,30150125
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,04,81643477
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,04,23738947
C.製造業,25 金屬製品製造業,253 金屬容器製造業,04,11966149
C.製造業,25 金屬製品製造業,254 金屬加工處理業,04,199852525
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,04,156169977
C.製造業,26 電子零組件製造業,261 半導體製造業,04,3223710508
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,04,160394787
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,04,267877701
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,04,900710941
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,04,292772912
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,04,56210302
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,04,29592873
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,04,8367076
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,04,12370397
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,04,11152670
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,04,1472601
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,04,83872612
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,04,16174281
C.製造業,28 電力設備及配備製造業,282 電池製造業,04,25138804
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,04,40836643
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,04,4527759
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,04,12757532
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,04,18660070
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,04,38807627
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,04,36516346
C.製造業,29 機械設備製造業,293 通用機械設備製造業,04,91895337
C.製造業,30 汽車及其零件製造業,301 汽車製造業,04,12403197
C.製造業,30 汽車及其零件製造業,302 車體製造業,04,1344169
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,04,94373605
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,04,9853613
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,04,20303788
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,04,25425296
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,04,21825616
C.製造業,32 家具製造業,321 非金屬家具製造業,04,6158421
C.製造業,32 家具製造業,322 金屬家具製造業,04,5086901
C.製造業,33 其他製造業,331 育樂用品製造業,04,20484812
C.製造業,33 其他製造業,332 醫療器材及用品製造業,04,53470135
C.製造業,33 其他製造業,339 未分類其他製造業,04,14891332
C.製造業,34 產業用機械設備維修及安裝業,,04,14059744
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,04,10553105
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,04,39913195
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,04,377758
E.用水供應及污染整治業,36 用水供應業,,04,109148266
E.用水供應及污染整治業,37 廢水及污水處理業,,04,23085115
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,04,3251096
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,04,15422310
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,04,19364126
E.用水供應及污染整治業,39 污染整治業,,04,813512
F.營建工程業,41 建築工程業,,04,48184256
F.營建工程業,42 土木工程業,421 道路工程業,04,6844190
F.營建工程業,42 土木工程業,422 公用事業設施工程業,04,5736744
F.營建工程業,42 土木工程業,429 其他土木工程業,04,1352372
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,04,696245
F.營建工程業,43 專門營造業,432 庭園景觀工程業,04,110087
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,04,2457762
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,04,234240
F.營建工程業,43 專門營造業,439 其他專門營造業,04,438446
G.批發及零售業,45 批發業,451 商品批發經紀業,04,1400472
G.批發及零售業,45 批發業,452 綜合商品批發業,04,3734908
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,04,5787370
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,04,25484853
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,04,2182023
G.批發及零售業,45 批發業,456 家用器具及用品批發業,04,3840458
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,04,3420700
G.批發及零售業,45 批發業,458 文教育樂用品批發業,04,1689291
G.批發及零售業,45 批發業,461 建材批發業,04,8662501
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,04,5737689
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,04,1362965
G.批發及零售業,45 批發業,464 機械器具批發業,04,12557400
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,04,3433609
G.批發及零售業,45 批發業,469 其他專賣批發業,04,4280665
G.批發及零售業,47 零售業,471 綜合商品零售業,04,327390132
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,04,24118472
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,04,7762855
G.批發及零售業,47 零售業,474 家用器具及用品零售業,04,6307562
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,04,6027142
G.批發及零售業,47 零售業,476 文教育樂用品零售業,04,2328199
G.批發及零售業,47 零售業,481 建材零售業,04,380355
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,04,12069956
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,04,7147289
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,04,10848187
G.批發及零售業,47 零售業,485 其他專賣零售業,04,3497852
G.批發及零售業,47 零售業,486 零售攤販,04,554292
G.批發及零售業,47 零售業,487 其他非店面零售業,04,1604083
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,04,118626150
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,04,83703705
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,04,5519709
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,04,5206727
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,04,96680
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,04,1265657
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,04,21720
H.運輸及倉儲業,51 航空運輸業,,04,4244352
H.運輸及倉儲業,52 運輸輔助業,521 報關業,04,452357
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,04,748189
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,04,2256762
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,04,15777821
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,04,18597419
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,04,26556636
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,04,10568807
H.運輸及倉儲業,53 倉儲業,,04,76799216
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,04,3749324
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,04,4040239
I.住宿及餐飲業,55 住宿業,551 短期住宿業,04,171126937
I.住宿及餐飲業,55 住宿業,559 其他住宿業,04,594940
I.住宿及餐飲業,56 餐飲業,561 餐食業,04,84236917
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,04,2526749
I.住宿及餐飲業,56 餐飲業,563 飲料業,04,4987462
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,04,3403276
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,04,567830
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,04,10754872
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,04,94417
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,04,3313727
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,04,5739590
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,04,98301943
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,04,5333261
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",04,84225992
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,04,3053527
K.金融及保險業,64 金融服務業,641 貨幣中介業,04,40952614
K.金融及保險業,64 金融服務業,642 控股業,04,426885
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,04,104109
K.金融及保險業,64 金融服務業,649 其他金融服務業,04,1535962
K.金融及保險業,65 保險業,651 人身保險業,04,25599331
K.金融及保險業,65 保險業,652 財產保險業,04,1464351
K.金融及保險業,65 保險業,653 再保險業,04,0
K.金融及保險業,65 保險業,654 退休基金,04,0
K.金融及保險業,65 保險業,655 保險輔助業,04,284250
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,04,5110766
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,04,113059
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,04,193209
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,04,965180
L.不動產業,67 不動產開發業,,04,15931407
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,04,35495464
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,04,774330
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,04,1184983
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,04,151646
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,04,5441313
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,04,1732380
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,04,1587979
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,04,6844817
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,04,20921359
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,04,37800
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,04,13746445
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,04,686153
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,04,39320
M.專業、科學及技術服務業,74 專門設計業,,04,555547
M.專業、科學及技術服務業,75 獸醫業,,04,189961
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,04,6613673
N.支援服務業,77 租賃業,771 機械設備租賃業,04,839032
N.支援服務業,77 租賃業,772 運輸工具租賃業,04,291378
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,04,448964
N.支援服務業,77 租賃業,774 智慧財產租賃業,04,19600
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,04,660717
N.支援服務業,78 人力仲介及供應業,782 人力供應業,04,644868
N.支援服務業,79 旅行及相關服務業,,04,1652121
N.支援服務業,80 保全及偵探業,,04,784601
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,04,243917
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,04,13549401
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,04,67148
N.支援服務業,82 行政支援服務業,,04,5160608
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,04,228270859
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,04,754638
P.教育業,85 教育業,851 學前教育,04,2683714
P.教育業,85 教育業,852 小學教育,04,29341463
P.教育業,85 教育業,853 國民中學教育,04,30603835
P.教育業,85 教育業,854 高級中等教育,04,32121903
P.教育業,85 教育業,855 大專校院,04,177407853
P.教育業,85 教育業,856 特殊教育學校,04,163156
P.教育業,85 教育業,858 教育輔助業,04,101627
P.教育業,85 教育業,859 其他教育業,04,5191106
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,04,231980888
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,04,8197817
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,04,6877607
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,04,21003860
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,04,4865127
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,04,376058
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,04,958090
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,04,5784598
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,04,18511584
R.藝術、娛樂及休閒服務業,92 博弈業,,04,297516
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,04,34797510
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,04,27174933
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,04,9730901
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,04,683893
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,04,22848960
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,04,6753737
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,04,271563
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,04,96774
S.其他服務業,96 未分類其他服務業,961 洗衣業,04,4486744
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,04,4585725
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,04,5893570
S.其他服務業,96 未分類其他服務業,964 家事服務業,04,76521
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,04,2535152
T.家庭(住宅用),97 住宅與公共設施,,04,197393471
U.其他不能歸類,98 其他不能歸類,,04,140381496
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,05,51322277
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,05,80624199
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,05,68718572
A.農、林、漁、牧業,02 林業,021 林業,05,251689
A.農、林、漁、牧業,03 漁業,031 漁撈業,05,369975
A.農、林、漁、牧業,03 漁業,032 水產養殖業,05,85820512
B.礦業及土石採取業,05 石油及天然氣礦業,,05,2226779
B.礦業及土石採取業,06 砂、石採取及其他礦業,,05,23595639
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,05,58866563
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,05,28045139
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,05,28561397
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,05,14518425
C.製造業,08 食品及飲料製造業,085 乳品製造業,05,31743505
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,05,20792560
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,05,31882773
C.製造業,08 食品及飲料製造業,089 其他食品製造業,05,187156910
C.製造業,09 飲料製造業,091 酒精飲料製造業,05,12561219
C.製造業,09 飲料製造業,092 非酒精飲料製造業,05,20618641
C.製造業,10菸草製造業,,05,4242080
C.製造業,11 紡織業,111 紡紗業,05,102627266
C.製造業,11 紡織業,112 織布業,05,144595363
C.製造業,11 紡織業,113 不織布業,05,22196487
C.製造業,11 紡織業,114 染整業,05,48323664
C.製造業,11 紡織業,115 紡織品製造業,05,23183993
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,05,8702914
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,05,4096752
C.製造業,13 皮革、毛皮及其製品製造業,,05,9762261
C.製造業,14 木竹製品製造業,,05,11520483
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,05,79429022
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,05,37233671
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,05,31039035
C.製造業,16 印刷及資料儲存媒體複製業,,05,37854989
C.製造業,17 石油及煤製品製造業,,05,145773021
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,05,506430507
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,05,14664633
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,05,200792014
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,05,135744592
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,05,4429194
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,05,20472886
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,05,14154788
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,05,52825959
C.製造業,20 藥品及醫用化學製品製造業,,05,81648549
C.製造業,21 橡膠製品製造業,,05,73322604
C.製造業,22 塑膠製品製造業,,05,376404739
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,05,236559763
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,05,37005596
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,05,135880929
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,05,7028701
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,05,37909707
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,05,947272920
C.製造業,24 基本金屬製造業,242 鋁製造業,05,73156662
C.製造業,24 基本金屬製造業,243 銅製造業,05,183088149
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,05,30629534
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,05,91698131
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,05,24465301
C.製造業,25 金屬製品製造業,253 金屬容器製造業,05,13950308
C.製造業,25 金屬製品製造業,254 金屬加工處理業,05,223985634
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,05,170829815
C.製造業,26 電子零組件製造業,261 半導體製造業,05,3460388608
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,05,169193951
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,05,281082520
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,05,960390934
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,05,317531849
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,05,58898300
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,05,29699944
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,05,7460666
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,05,12962839
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,05,12079206
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,05,1578064
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,05,90146163
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,05,18680412
C.製造業,28 電力設備及配備製造業,282 電池製造業,05,26933248
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,05,44573065
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,05,5238476
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,05,14164741
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,05,20917411
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,05,43875439
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,05,40826310
C.製造業,29 機械設備製造業,293 通用機械設備製造業,05,99819431
C.製造業,30 汽車及其零件製造業,301 汽車製造業,05,13872139
C.製造業,30 汽車及其零件製造業,302 車體製造業,05,1522199
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,05,104289309
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,05,9994396
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,05,21974205
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,05,29057513
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,05,23943970
C.製造業,32 家具製造業,321 非金屬家具製造業,05,7038702
C.製造業,32 家具製造業,322 金屬家具製造業,05,5775340
C.製造業,33 其他製造業,331 育樂用品製造業,05,22850525
C.製造業,33 其他製造業,332 醫療器材及用品製造業,05,45856258
C.製造業,33 其他製造業,339 未分類其他製造業,05,17785231
C.製造業,34 產業用機械設備維修及安裝業,,05,15294975
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,05,19879136
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,05,42321699
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,05,400773
E.用水供應及污染整治業,36 用水供應業,,05,112258723
E.用水供應及污染整治業,37 廢水及污水處理業,,05,26342103
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,05,3271837
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,05,15561432
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,05,22774456
E.用水供應及污染整治業,39 污染整治業,,05,679965
F.營建工程業,41 建築工程業,,05,56520698
F.營建工程業,42 土木工程業,421 道路工程業,05,6920363
F.營建工程業,42 土木工程業,422 公用事業設施工程業,05,6086107
F.營建工程業,42 土木工程業,429 其他土木工程業,05,1985543
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,05,774360
F.營建工程業,43 專門營造業,432 庭園景觀工程業,05,130524
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,05,2631674
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,05,294011
F.營建工程業,43 專門營造業,439 其他專門營造業,05,559536
G.批發及零售業,45 批發業,451 商品批發經紀業,05,1786111
G.批發及零售業,45 批發業,452 綜合商品批發業,05,4623789
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,05,6668363
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,05,29859590
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,05,2741427
G.批發及零售業,45 批發業,456 家用器具及用品批發業,05,4658524
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,05,3956170
G.批發及零售業,45 批發業,458 文教育樂用品批發業,05,1959457
G.批發及零售業,45 批發業,461 建材批發業,05,9900663
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,05,6047049
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,05,1557328
G.批發及零售業,45 批發業,464 機械器具批發業,05,10800787
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,05,4291442
G.批發及零售業,45 批發業,469 其他專賣批發業,05,5023592
G.批發及零售業,47 零售業,471 綜合商品零售業,05,357520844
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,05,29339960
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,05,10230768
G.批發及零售業,47 零售業,474 家用器具及用品零售業,05,8050561
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,05,7672823
G.批發及零售業,47 零售業,476 文教育樂用品零售業,05,2919076
G.批發及零售業,47 零售業,481 建材零售業,05,463784
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,05,13712119
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,05,8865822
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,05,13399431
G.批發及零售業,47 零售業,485 其他專賣零售業,05,4369494
G.批發及零售業,47 零售業,486 零售攤販,05,647099
G.批發及零售業,47 零售業,487 其他非店面零售業,05,1825577
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,05,122866150
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,05,87943131
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,05,6045892
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,05,5846538
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,05,99595
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,05,1352658
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,05,0
H.運輸及倉儲業,51 航空運輸業,,05,4484992
H.運輸及倉儲業,52 運輸輔助業,521 報關業,05,125573
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,05,787086
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,05,2549346
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,05,17338744
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,05,20855348
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,05,28863890
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,05,11597279
H.運輸及倉儲業,53 倉儲業,,05,84175417
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,05,4195509
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,05,4401644
I.住宿及餐飲業,55 住宿業,551 短期住宿業,05,187567205
I.住宿及餐飲業,55 住宿業,559 其他住宿業,05,740441
I.住宿及餐飲業,56 餐飲業,561 餐食業,05,104570029
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,05,2930858
I.住宿及餐飲業,56 餐飲業,563 飲料業,05,6221653
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,05,3779671
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,05,334860
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,05,11535121
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,05,113686
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,05,3646923
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,05,6386588
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,05,107917444
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,05,6194597
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",05,90308880
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,05,3115370
K.金融及保險業,64 金融服務業,641 貨幣中介業,05,47503638
K.金融及保險業,64 金融服務業,642 控股業,05,251035
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,05,138854
K.金融及保險業,64 金融服務業,649 其他金融服務業,05,1836180
K.金融及保險業,65 保險業,651 人身保險業,05,27344900
K.金融及保險業,65 保險業,652 財產保險業,05,1644342
K.金融及保險業,65 保險業,653 再保險業,05,0
K.金融及保險業,65 保險業,654 退休基金,05,0
K.金融及保險業,65 保險業,655 保險輔助業,05,346372
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,05,5766260
