行業別大類,行業別中類,行業別小類,月份,售電量
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,03,27179139
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,03,34124036
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,03,6631161
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,03,593232
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,03,25113698
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,03,6540228
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,03,152241
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,03,75617
S.其他服務業,96 未分類其他服務業,961 洗衣業,03,4223406
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,03,5675198
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,03,3563033
S.其他服務業,96 未分類其他服務業,964 家事服務業,03,75059
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,03,4304744
T.家庭(住宅用),97 住宅與公共設施,,03,251119273
U.其他不能歸類,98 其他不能歸類,,03,96061582
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,04,39656497
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,04,53278140
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,04,70200400
A.農、林、漁、牧業,02 林業,021 林業,04,216311
A.農、林、漁、牧業,03 漁業,031 漁撈業,04,89894
A.農、林、漁、牧業,03 漁業,032 水產養殖業,04,77122208
B.礦業及土石採取業,05 石油及天然氣礦業,,04,2470792
B.礦業及土石採取業,06 砂、石採取及其他礦業,,04,21925542
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,04,39793935
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,04,17111275
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,04,21606150
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,04,12766375
C.製造業,08 食品及飲料製造業,085 乳品製造業,04,19732636
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,04,18641105
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,04,30664125
C.製造業,08 食品及飲料製造業,089 其他食品製造業,04,139304766
C.製造業,09 飲料製造業,091 酒精飲料製造業,04,9991169
C.製造業,09 飲料製造業,092 非酒精飲料製造業,04,29082616
C.製造業,10菸草製造業,,04,3866756
C.製造業,11 紡織業,111 紡紗業,04,106911438
C.製造業,11 紡織業,112 織布業,04,169577936
C.製造業,11 紡織業,113 不織布業,04,31068525
C.製造業,11 紡織業,114 染整業,04,59579524
C.製造業,11 紡織業,115 紡織品製造業,04,23727462
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,04,12601933
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,04,3746778
C.製造業,13 皮革、毛皮及其製品製造業,,04,11481334
C.製造業,14 木竹製品製造業,,04,10894625
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,04,115686790
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,04,40309030
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,04,32889984
C.製造業,16 印刷及資料儲存媒體複製業,,04,35633168
C.製造業,17 石油及煤製品製造業,,04,143627373
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,04,498549839
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,04,12708296
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,04,265381351
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,04,129254232
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,04,4712667
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,04,18962276
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,04,12266077
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,04,130344237
C.製造業,20 藥品及醫用化學製品製造業,,04,65296667
C.製造業,21 橡膠製品製造業,,04,85441528
C.製造業,22 塑膠製品製造業,,04,462788146
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,04,239486639
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,04,33176466
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,04,140055202
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,04,8616637
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,04,39157468
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,04,1012823323
C.製造業,24 基本金屬製造業,242 鋁製造業,04,73999786
C.製造業,24 基本金屬製造業,243 銅製造業,04,98281716
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,04,27487335
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,04,93566819
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,04,72885080
C.製造業,25 金屬製品製造業,253 金屬容器製造業,04,13451567
C.製造業,25 金屬製品製造業,254 金屬加工處理業,04,199142463
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,04,190016013
C.製造業,26 電子零組件製造業,261 半導體製造業,04,2564832728
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,04,151572581
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,04,289625647
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,04,939019303
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,04,317229460
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,04,47198260
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,04,23637979
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,04,7255566
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,04,20103660
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,04,15268838
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,04,1291469
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,04,68570185
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,04,19982761
C.製造業,28 電力設備及配備製造業,282 電池製造業,04,19545259
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,04,43583890
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,04,5655060
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,04,16191087
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,04,97263090
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,04,48085380
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,04,47505369
C.製造業,29 機械設備製造業,293 通用機械設備製造業,04,92504546
C.製造業,30 汽車及其零件製造業,301 汽車製造業,04,11958190
C.製造業,30 汽車及其零件製造業,302 車體製造業,04,1543025
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,04,118038095
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,04,9742516
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,04,23024432
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,04,38054123
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,04,22440683
C.製造業,32 家具製造業,321 非金屬家具製造業,04,7221291
C.製造業,32 家具製造業,322 金屬家具製造業,04,6008999
C.製造業,33 其他製造業,331 育樂用品製造業,04,26221061
C.製造業,33 其他製造業,332 醫療器材及用品製造業,04,41151339
C.製造業,33 其他製造業,339 未分類其他製造業,04,19764990
C.製造業,34 產業用機械設備維修及安裝業,,04,15799765
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,04,7732097
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,04,34939947
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,04,163550
E.用水供應及污染整治業,36 用水供應業,,04,109461630
E.用水供應及污染整治業,37 廢水及污水處理業,,04,9774572
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,04,3926947
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,04,7575430
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,04,17865800
E.用水供應及污染整治業,39 污染整治業,,04,734680
F.營建工程業,41 建築工程業,,04,36851077
F.營建工程業,42 土木工程業,421 道路工程業,04,7503439
F.營建工程業,42 土木工程業,422 公用事業設施工程業,04,12917077
F.營建工程業,42 土木工程業,429 其他土木工程業,04,1001272
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,04,1784231
F.營建工程業,43 專門營造業,432 庭園景觀工程業,04,96377
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,04,2727433
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,04,357083
F.營建工程業,43 專門營造業,439 其他專門營造業,04,1345989
G.批發及零售業,45 批發業,451 商品批發經紀業,04,3019859
G.批發及零售業,45 批發業,452 綜合商品批發業,04,7725180
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,04,8307925
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,04,29074516
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,04,3388727
G.批發及零售業,45 批發業,456 家用器具及用品批發業,04,5880915
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,04,3196104
G.批發及零售業,45 批發業,458 文教育樂用品批發業,04,1619775
G.批發及零售業,45 批發業,461 建材批發業,04,10394834
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,04,5779916
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,04,2366916
G.批發及零售業,45 批發業,464 機械器具批發業,04,7929111
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,04,3745081
G.批發及零售業,45 批發業,469 其他專賣批發業,04,4410205
G.批發及零售業,47 零售業,471 綜合商品零售業,04,277693756
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,04,29090907
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,04,9808852
G.批發及零售業,47 零售業,474 家用器具及用品零售業,04,8758649
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,04,6060963
G.批發及零售業,47 零售業,476 文教育樂用品零售業,04,2679659
G.批發及零售業,47 零售業,481 建材零售業,04,1390857
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,04,7061036
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,04,8083906
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,04,9576051
G.批發及零售業,47 零售業,485 其他專賣零售業,04,5081714
G.批發及零售業,47 零售業,486 零售攤販,04,238718
G.批發及零售業,47 零售業,487 其他非店面零售業,04,1250210
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,04,110906321
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,04,84133172
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,04,2461190
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,04,4595333
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,04,160791
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,04,1308757
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,04,14920
H.運輸及倉儲業,51 航空運輸業,,04,4552933
H.運輸及倉儲業,52 運輸輔助業,521 報關業,04,1534119
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,04,117799
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,04,2316342
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,04,10425411
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,04,14759506
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,04,21496492
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,04,5447354
H.運輸及倉儲業,53 倉儲業,,04,69262285
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,04,3033209
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,04,4092282
I.住宿及餐飲業,55 住宿業,551 短期住宿業,04,156592583
I.住宿及餐飲業,55 住宿業,559 其他住宿業,04,698920
I.住宿及餐飲業,56 餐飲業,561 餐食業,04,84342314
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,04,4171067
I.住宿及餐飲業,56 餐飲業,563 飲料業,04,4731945
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,04,4118333
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,04,291293
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,04,7571733
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,04,144578
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,04,4280914
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,04,9067123
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,04,113716042
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,04,4691707
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",04,55840024
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,04,968249
K.金融及保險業,64 金融服務業,641 貨幣中介業,04,47373061
K.金融及保險業,64 金融服務業,642 控股業,04,1159475
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,04,706714
K.金融及保險業,64 金融服務業,649 其他金融服務業,04,1286037
K.金融及保險業,65 保險業,651 人身保險業,04,24388740
K.金融及保險業,65 保險業,652 財產保險業,04,2431881
K.金融及保險業,65 保險業,653 再保險業,04,0
K.金融及保險業,65 保險業,654 退休基金,04,0
K.金融及保險業,65 保險業,655 保險輔助業,04,407577
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,04,5687153
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,04,131929
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,04,168240
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,04,1454601
L.不動產業,67 不動產開發業,,04,18536958
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,04,18692205
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,04,1446730
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,04,1314051
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,04,325608
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,04,8878986
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,04,2083844
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,04,4295430
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,04,6103504
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,04,16683934
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,04,81460
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,04,14310974
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,04,589154
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,04,107480
M.專業、科學及技術服務業,74 專門設計業,,04,246960
M.專業、科學及技術服務業,75 獸醫業,,04,297497
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,04,2800322
N.支援服務業,77 租賃業,771 機械設備租賃業,04,1064036
N.支援服務業,77 租賃業,772 運輸工具租賃業,04,172493
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,04,6517565
N.支援服務業,77 租賃業,774 智慧財產租賃業,04,29108
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,04,688250
N.支援服務業,78 人力仲介及供應業,782 人力供應業,04,181828
N.支援服務業,79 旅行及相關服務業,,04,1745711
N.支援服務業,80 保全及偵探業,,04,835602
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,04,189810
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,04,22540163
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,04,48139
N.支援服務業,82 行政支援服務業,,04,6572542
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,04,177200048
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,04,904658
P.教育業,85 教育業,851 學前教育,04,2061908
P.教育業,85 教育業,852 小學教育,04,22489107
P.教育業,85 教育業,853 國民中學教育,04,25021452
P.教育業,85 教育業,854 高級中等教育,04,29019839
P.教育業,85 教育業,855 大專校院,04,162894408
P.教育業,85 教育業,856 特殊教育學校,04,72092
P.教育業,85 教育業,858 教育輔助業,04,36282
P.教育業,85 教育業,859 其他教育業,04,7874333
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,04,201064825
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,04,15069033
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,04,12342182
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,04,17697182
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,04,5960312
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,04,563988
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,04,716448
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,04,5219916
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,04,15921227
R.藝術、娛樂及休閒服務業,92 博弈業,,04,194341
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,04,27244170
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,04,34265630
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,04,6790868
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,04,613149
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,04,25209901
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,04,6705499
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,04,158175
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,04,80406
S.其他服務業,96 未分類其他服務業,961 洗衣業,04,3963837
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,04,5488986
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,04,3604919
S.其他服務業,96 未分類其他服務業,964 家事服務業,04,74921
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,04,4116872
T.家庭(住宅用),97 住宅與公共設施,,04,229503318
U.其他不能歸類,98 其他不能歸類,,04,96315838
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,05,43019770
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,05,61074193
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,05,76524676
A.農、林、漁、牧業,02 林業,021 林業,05,225880
A.農、林、漁、牧業,03 漁業,031 漁撈業,05,99955
A.農、林、漁、牧業,03 漁業,032 水產養殖業,05,82191542
B.礦業及土石採取業,05 石油及天然氣礦業,,05,3948773
B.礦業及土石採取業,06 砂、石採取及其他礦業,,05,22627650
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,05,43755817
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,05,19934458
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,05,22833034
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,05,14112609
C.製造業,08 食品及飲料製造業,085 乳品製造業,05,22655069
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,05,20632643
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,05,30731505
C.製造業,08 食品及飲料製造業,089 其他食品製造業,05,161373454
C.製造業,09 飲料製造業,091 酒精飲料製造業,05,12617434
C.製造業,09 飲料製造業,092 非酒精飲料製造業,05,32638245
C.製造業,10菸草製造業,,05,4798602
C.製造業,11 紡織業,111 紡紗業,05,113898329
C.製造業,11 紡織業,112 織布業,05,193879093
C.製造業,11 紡織業,113 不織布業,05,33723527
C.製造業,11 紡織業,114 染整業,05,61416834
C.製造業,11 紡織業,115 紡織品製造業,05,26018148
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,05,14788825
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,05,3995778
C.製造業,13 皮革、毛皮及其製品製造業,,05,13059174
C.製造業,14 木竹製品製造業,,05,11663165
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,05,104510010
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,05,44578013
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,05,34900595
C.製造業,16 印刷及資料儲存媒體複製業,,05,40575859
C.製造業,17 石油及煤製品製造業,,05,157170263
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,05,530985227
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,05,13917095
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,05,233386542
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,05,138079564
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,05,5174854
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,05,20897654
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,05,14269770
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,05,132614440
C.製造業,20 藥品及醫用化學製品製造業,,05,74816232
C.製造業,21 橡膠製品製造業,,05,90735036
C.製造業,22 塑膠製品製造業,,05,488769692
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,05,250481585
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,05,34325407
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,05,149550860
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,05,9005659
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,05,41533814
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,05,1041366959
C.製造業,24 基本金屬製造業,242 鋁製造業,05,78451090
C.製造業,24 基本金屬製造業,243 銅製造業,05,101939940
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,05,29906937
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,05,101248703
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,05,76378523
C.製造業,25 金屬製品製造業,253 金屬容器製造業,05,14769939
C.製造業,25 金屬製品製造業,254 金屬加工處理業,05,211333464
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,05,203957221
C.製造業,26 電子零組件製造業,261 半導體製造業,05,2825799886
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,05,169544081
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,05,312281977
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,05,1014356106
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,05,349884036
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,05,54028133
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,05,27109928
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,05,8508306
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,05,22510640
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,05,17435290
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,05,1472920
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,05,74638993
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,05,23462843
C.製造業,28 電力設備及配備製造業,282 電池製造業,05,21405028
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,05,47469000
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,05,6458655
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,05,19031529
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,05,104854533
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,05,53666514
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,05,54190192
C.製造業,29 機械設備製造業,293 通用機械設備製造業,05,103693839
C.製造業,30 汽車及其零件製造業,301 汽車製造業,05,14157961
C.製造業,30 汽車及其零件製造業,302 車體製造業,05,1666703
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,05,127010181
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,05,11669988
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,05,25119815
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,05,41722989
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,05,26891101
C.製造業,32 家具製造業,321 非金屬家具製造業,05,7809980
C.製造業,32 家具製造業,322 金屬家具製造業,05,6528572
C.製造業,33 其他製造業,331 育樂用品製造業,05,29025808
C.製造業,33 其他製造業,332 醫療器材及用品製造業,05,45652297
C.製造業,33 其他製造業,339 未分類其他製造業,05,21501407
C.製造業,34 產業用機械設備維修及安裝業,,05,18392334
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,05,8825691
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,05,37828843
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,05,142369
E.用水供應及污染整治業,36 用水供應業,,05,116150360
E.用水供應及污染整治業,37 廢水及污水處理業,,05,10490337
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,05,2162680
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,05,8108989
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,05,18129596
E.用水供應及污染整治業,39 污染整治業,,05,799595
F.營建工程業,41 建築工程業,,05,41204099
F.營建工程業,42 土木工程業,421 道路工程業,05,8494171
F.營建工程業,42 土木工程業,422 公用事業設施工程業,05,13529353
F.營建工程業,42 土木工程業,429 其他土木工程業,05,1053822
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,05,2157398
F.營建工程業,43 專門營造業,432 庭園景觀工程業,05,98999
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,05,3268852
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,05,385192
F.營建工程業,43 專門營造業,439 其他專門營造業,05,1302279
G.批發及零售業,45 批發業,451 商品批發經紀業,05,3597177
G.批發及零售業,45 批發業,452 綜合商品批發業,05,8952803
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,05,9305088
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,05,32286929
