行業別大類,行業別中類,行業別小類,月份,售電量
K.金融及保險業,65 保險業,651 人身保險業,03,24748160
K.金融及保險業,65 保險業,652 財產保險業,03,2246527
K.金融及保險業,65 保險業,653 再保險業,03,0
K.金融及保險業,65 保險業,654 退休基金,03,0
K.金融及保險業,65 保險業,655 保險輔助業,03,366503
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,03,5695984
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,03,122542
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,03,154500
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,03,1473384
L.不動產業,67 不動產開發業,,03,17801592
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,03,18325704
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,03,1350245
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,03,1287616
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,03,295124
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,03,8412474
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,03,2447293
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,03,4304623
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,03,5816973
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,03,16722629
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,03,78680
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,03,11596348
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,03,494924
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,03,88480
M.專業、科學及技術服務業,74 專門設計業,,03,250331
M.專業、科學及技術服務業,75 獸醫業,,03,293126
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,03,2168185
N.支援服務業,77 租賃業,771 機械設備租賃業,03,576742
N.支援服務業,77 租賃業,772 運輸工具租賃業,03,114164
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,03,5959353
N.支援服務業,77 租賃業,774 智慧財產租賃業,03,15143
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,03,629264
N.支援服務業,78 人力仲介及供應業,782 人力供應業,03,186058
N.支援服務業,79 旅行及相關服務業,,03,1465391
N.支援服務業,80 保全及偵探業,,03,815647
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,03,169898
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,03,21995367
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,03,50482
N.支援服務業,82 行政支援服務業,,03,5664413
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,03,171032813
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,03,890004
P.教育業,85 教育業,851 學前教育,03,1569763
P.教育業,85 教育業,852 小學教育,03,18446473
P.教育業,85 教育業,853 國民中學教育,03,21950843
P.教育業,85 教育業,854 高級中等教育,03,25973696
P.教育業,85 教育業,855 大專校院,03,156157614
P.教育業,85 教育業,856 特殊教育學校,03,82984
P.教育業,85 教育業,858 教育輔助業,03,9849
P.教育業,85 教育業,859 其他教育業,03,9756430
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,03,194063108
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,03,14344341
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,03,11885093
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,03,16400917
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,03,5553551
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,03,484268
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,03,568385
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,03,4369043
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,03,13886258
R.藝術、娛樂及休閒服務業,92 博弈業,,03,174439
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,03,23379678
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,03,28857305
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,03,5562562
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,03,545816
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,03,24947021
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,03,5633931
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,03,138466
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,03,108251
S.其他服務業,96 未分類其他服務業,961 洗衣業,03,3679716
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,03,4983333
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,03,3322763
S.其他服務業,96 未分類其他服務業,964 家事服務業,03,73486
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,03,3873778
T.家庭(住宅用),97 住宅與公共設施,,03,215094422
U.其他不能歸類,98 其他不能歸類,,03,75917284
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,04,39312143
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,04,52576900
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,04,66211134
A.農、林、漁、牧業,02 林業,021 林業,04,203833
A.農、林、漁、牧業,03 漁業,031 漁撈業,04,121272
A.農、林、漁、牧業,03 漁業,032 水產養殖業,04,78313951
B.礦業及土石採取業,05 石油及天然氣礦業,,04,2895825
B.礦業及土石採取業,06 砂、石採取及其他礦業,,04,21522520
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,04,36479674
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,04,15823772
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,04,20566871
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,04,12011559
C.製造業,08 食品及飲料製造業,085 乳品製造業,04,18613117
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,04,19806280
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,04,31752338
C.製造業,08 食品及飲料製造業,089 其他食品製造業,04,134614120
C.製造業,09 飲料製造業,091 酒精飲料製造業,04,9699331
C.製造業,09 飲料製造業,092 非酒精飲料製造業,04,25245929
C.製造業,10菸草製造業,,04,4026050
C.製造業,11 紡織業,111 紡紗業,04,82557986
C.製造業,11 紡織業,112 織布業,04,135935605
C.製造業,11 紡織業,113 不織布業,04,28808524
C.製造業,11 紡織業,114 染整業,04,43818471
C.製造業,11 紡織業,115 紡織品製造業,04,20282537
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,04,9295617
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,04,3813737
C.製造業,13 皮革、毛皮及其製品製造業,,04,10421683
C.製造業,14 木竹製品製造業,,04,10795473
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,04,105263314
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,04,30082672
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,04,32597943
C.製造業,16 印刷及資料儲存媒體複製業,,04,34270435
C.製造業,17 石油及煤製品製造業,,04,214333318
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,04,421134200
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,04,13625927
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,04,196563851
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,04,99422059
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,04,4988816
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,04,17539522
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,04,12523288
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,04,93434086
C.製造業,20 藥品及醫用化學製品製造業,,04,67699476
C.製造業,21 橡膠製品製造業,,04,79028844
C.製造業,22 塑膠製品製造業,,04,414797108
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,04,233094179
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,04,33993453
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,04,131386462
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,04,9742394
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,04,38655165
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,04,917879718
C.製造業,24 基本金屬製造業,242 鋁製造業,04,61615352
C.製造業,24 基本金屬製造業,243 銅製造業,04,91115054
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,04,26625270
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,04,84476939
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,04,70738503
C.製造業,25 金屬製品製造業,253 金屬容器製造業,04,12461307
C.製造業,25 金屬製品製造業,254 金屬加工處理業,04,168988815
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,04,156481567
C.製造業,26 電子零組件製造業,261 半導體製造業,04,2371254029
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,04,150558426
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,04,278329540
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,04,921176897
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,04,295507611
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,04,44772484
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,04,23783645
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,04,6395222
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,04,18990913
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,04,15137435
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,04,1198309
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,04,60332388
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,04,18901153
C.製造業,28 電力設備及配備製造業,282 電池製造業,04,18914723
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,04,39807581
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,04,5052769
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,04,15096257
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,04,95193273
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,04,40628894
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,04,39486764
C.製造業,29 機械設備製造業,293 通用機械設備製造業,04,91279828
C.製造業,30 汽車及其零件製造業,301 汽車製造業,04,10252811
C.製造業,30 汽車及其零件製造業,302 車體製造業,04,1467210
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,04,96129612
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,04,10207021
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,04,20878557
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,04,26899239
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,04,24144498
C.製造業,32 家具製造業,321 非金屬家具製造業,04,6730753
C.製造業,32 家具製造業,322 金屬家具製造業,04,5811492
C.製造業,33 其他製造業,331 育樂用品製造業,04,19334843
C.製造業,33 其他製造業,332 醫療器材及用品製造業,04,40470871
C.製造業,33 其他製造業,339 未分類其他製造業,04,17000151
C.製造業,34 產業用機械設備維修及安裝業,,04,16132651
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,04,10869789
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,04,54051432
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,04,183484
E.用水供應及污染整治業,36 用水供應業,,04,104005081
E.用水供應及污染整治業,37 廢水及污水處理業,,04,9753347
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,04,4002064
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,04,5771152
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,04,15375765
E.用水供應及污染整治業,39 污染整治業,,04,562159
F.營建工程業,41 建築工程業,,04,33268630
F.營建工程業,42 土木工程業,421 道路工程業,04,6395239
F.營建工程業,42 土木工程業,422 公用事業設施工程業,04,11784132
F.營建工程業,42 土木工程業,429 其他土木工程業,04,1004480
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,04,1492255
F.營建工程業,43 專門營造業,432 庭園景觀工程業,04,100681
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,04,2346956
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,04,433406
F.營建工程業,43 專門營造業,439 其他專門營造業,04,1669836
G.批發及零售業,45 批發業,451 商品批發經紀業,04,3207201
G.批發及零售業,45 批發業,452 綜合商品批發業,04,7807153
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,04,8839827
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,04,29286031
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,04,3578023
G.批發及零售業,45 批發業,456 家用器具及用品批發業,04,5259640
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,04,3171402
G.批發及零售業,45 批發業,458 文教育樂用品批發業,04,1562837
G.批發及零售業,45 批發業,461 建材批發業,04,10412292
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,04,5579650
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,04,2148384
G.批發及零售業,45 批發業,464 機械器具批發業,04,7997514
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,04,3815438
G.批發及零售業,45 批發業,469 其他專賣批發業,04,4671053
G.批發及零售業,47 零售業,471 綜合商品零售業,04,261502909
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,04,29411062
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,04,10546458
G.批發及零售業,47 零售業,474 家用器具及用品零售業,04,9074549
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,04,6462025
G.批發及零售業,47 零售業,476 文教育樂用品零售業,04,2711802
G.批發及零售業,47 零售業,481 建材零售業,04,1317892
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,04,6871075
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,04,8442024
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,04,9585721
G.批發及零售業,47 零售業,485 其他專賣零售業,04,5025295
G.批發及零售業,47 零售業,486 零售攤販,04,148049
G.批發及零售業,47 零售業,487 其他非店面零售業,04,1568180
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,04,105765278
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,04,79304863
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,04,2404163
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,04,4270276
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,04,120667
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,04,1315624
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,04,0
H.運輸及倉儲業,51 航空運輸業,,04,4386402
H.運輸及倉儲業,52 運輸輔助業,521 報關業,04,1407171
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,04,126333
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,04,2218961
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,04,10491539
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,04,14651509
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,04,21331871
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,04,4947986
H.運輸及倉儲業,53 倉儲業,,04,61919649
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,04,2890840
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,04,3840110
I.住宿及餐飲業,55 住宿業,551 短期住宿業,04,129120846
I.住宿及餐飲業,55 住宿業,559 其他住宿業,04,497258
I.住宿及餐飲業,56 餐飲業,561 餐食業,04,80509379
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,04,3997703
I.住宿及餐飲業,56 餐飲業,563 飲料業,04,4678627
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,04,3955736
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,04,308588
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,04,7012652
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,04,138009
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,04,4175624
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,04,9098874
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,04,114275140
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,04,4819241
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",04,49800209
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,04,822940
K.金融及保險業,64 金融服務業,641 貨幣中介業,04,48033833
K.金融及保險業,64 金融服務業,642 控股業,04,1142376
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,04,743510
K.金融及保險業,64 金融服務業,649 其他金融服務業,04,1512923
K.金融及保險業,65 保險業,651 人身保險業,04,23799059
K.金融及保險業,65 保險業,652 財產保險業,04,2275930
K.金融及保險業,65 保險業,653 再保險業,04,0
K.金融及保險業,65 保險業,654 退休基金,04,0
K.金融及保險業,65 保險業,655 保險輔助業,04,378767
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,04,6023126
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,04,141186
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,04,153940
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,04,1503202
L.不動產業,67 不動產開發業,,04,16874372
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,04,17834660
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,04,1421632
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,04,1330664
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,04,308468
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,04,8546452
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,04,2211186
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,04,4287874
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,04,5886670
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,04,16178432
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,04,72820
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,04,10954216
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,04,543669
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,04,98280
M.專業、科學及技術服務業,74 專門設計業,,04,281717
M.專業、科學及技術服務業,75 獸醫業,,04,295569
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,04,2332497
N.支援服務業,77 租賃業,771 機械設備租賃業,04,764641
N.支援服務業,77 租賃業,772 運輸工具租賃業,04,131841
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,04,5838911
N.支援服務業,77 租賃業,774 智慧財產租賃業,04,19616
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,04,713594
N.支援服務業,78 人力仲介及供應業,782 人力供應業,04,166577
N.支援服務業,79 旅行及相關服務業,,04,1410588
N.支援服務業,80 保全及偵探業,,04,837789
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,04,214202
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,04,22318727
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,04,50021
N.支援服務業,82 行政支援服務業,,04,5752873
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,04,166573759
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,04,898918
P.教育業,85 教育業,851 學前教育,04,1896070
P.教育業,85 教育業,852 小學教育,04,18842763
P.教育業,85 教育業,853 國民中學教育,04,21565806
P.教育業,85 教育業,854 高級中等教育,04,25172033
P.教育業,85 教育業,855 大專校院,04,149349670
P.教育業,85 教育業,856 特殊教育學校,04,80852
P.教育業,85 教育業,858 教育輔助業,04,11121
P.教育業,85 教育業,859 其他教育業,04,11182483
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,04,189263761
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,04,14827951
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,04,11577118
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,04,16732941
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,04,5440189
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,04,478752
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,04,535762
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,04,4154105
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,04,13373973
R.藝術、娛樂及休閒服務業,92 博弈業,,04,191167
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,04,23427399
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,04,28855150
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,04,5520779
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,04,548519
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,04,23682625
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,04,5975652
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,04,160900
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,04,118361
S.其他服務業,96 未分類其他服務業,961 洗衣業,04,3398800
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,04,5411120
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,04,3306635
S.其他服務業,96 未分類其他服務業,964 家事服務業,04,69838
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,04,3944814
T.家庭(住宅用),97 住宅與公共設施,,04,225975145
U.其他不能歸類,98 其他不能歸類,,04,86002455
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,05,41602817
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,05,56306486
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,05,70707191
A.農、林、漁、牧業,02 林業,021 林業,05,174432
A.農、林、漁、牧業,03 漁業,031 漁撈業,05,127291
A.農、林、漁、牧業,03 漁業,032 水產養殖業,05,79817055
B.礦業及土石採取業,05 石油及天然氣礦業,,05,2663716
B.礦業及土石採取業,06 砂、石採取及其他礦業,,05,19741487
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,05,39254727
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,05,17777267
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,05,21536220
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,05,12719302
C.製造業,08 食品及飲料製造業,085 乳品製造業,05,22110418
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,05,20081719
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,05,32267442
C.製造業,08 食品及飲料製造業,089 其他食品製造業,05,148481876
C.製造業,09 飲料製造業,091 酒精飲料製造業,05,12370507
C.製造業,09 飲料製造業,092 非酒精飲料製造業,05,28760335
C.製造業,10菸草製造業,,05,4669466
C.製造業,11 紡織業,111 紡紗業,05,78895959
C.製造業,11 紡織業,112 織布業,05,136019804
C.製造業,11 紡織業,113 不織布業,05,28682776
C.製造業,11 紡織業,114 染整業,05,43420616
C.製造業,11 紡織業,115 紡織品製造業,05,19865311
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,05,9859095
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,05,3490724
C.製造業,13 皮革、毛皮及其製品製造業,,05,10436066
C.製造業,14 木竹製品製造業,,05,10732620
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,05,95415047
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,05,29290184
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,05,33363750
C.製造業,16 印刷及資料儲存媒體複製業,,05,36824160
C.製造業,17 石油及煤製品製造業,,05,175074603
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,05,445138760
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,05,13735980
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,05,180017291
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,05,95883316
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,05,5443557
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,05,17650495
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,05,13121755
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,05,110011327
C.製造業,20 藥品及醫用化學製品製造業,,05,76932293
C.製造業,21 橡膠製品製造業,,05,74237491
C.製造業,22 塑膠製品製造業,,05,421193428
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,05,244101494
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,05,34068101
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,05,144267236
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,05,9629308
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,05,39732469
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,05,917840040
C.製造業,24 基本金屬製造業,242 鋁製造業,05,60501692
C.製造業,24 基本金屬製造業,243 銅製造業,05,96534788
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,05,26886085
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,05,84000177
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,05,68536440
C.製造業,25 金屬製品製造業,253 金屬容器製造業,05,12642111
C.製造業,25 金屬製品製造業,254 金屬加工處理業,05,166185413
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,05,153021986
C.製造業,26 電子零組件製造業,261 半導體製造業,05,2580618659
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,05,165428340
