行業別大類,行業別中類,行業別小類,月份,售電量
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,03,528257
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,03,643444
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,03,5016580
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,03,15660035
R.藝術、娛樂及休閒服務業,92 博弈業,,03,185040
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,03,29729283
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,03,23954302
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,03,7698900
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,03,624087
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,03,24622249
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,03,6514527
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,03,233956
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,03,61071
S.其他服務業,96 未分類其他服務業,961 洗衣業,03,4283464
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,03,4438266
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,03,3994336
S.其他服務業,96 未分類其他服務業,964 家事服務業,03,68416
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,03,3560252
T.家庭(住宅用),97 住宅與公共設施,,03,181040040
U.其他不能歸類,98 其他不能歸類,,03,127469841
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,04,42306251
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,04,54775659
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,04,59504809
A.農、林、漁、牧業,02 林業,021 林業,04,181198
A.農、林、漁、牧業,03 漁業,031 漁撈業,04,64353
A.農、林、漁、牧業,03 漁業,032 水產養殖業,04,73111561
B.礦業及土石採取業,05 石油及天然氣礦業,,04,2582706
B.礦業及土石採取業,06 砂、石採取及其他礦業,,04,21310005
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,04,48827173
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,04,24236239
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,04,23160697
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,04,13279590
C.製造業,08 食品及飲料製造業,085 乳品製造業,04,26879199
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,04,18582855
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,04,26766760
C.製造業,08 食品及飲料製造業,089 其他食品製造業,04,151986707
C.製造業,09 飲料製造業,091 酒精飲料製造業,04,8935414
C.製造業,09 飲料製造業,092 非酒精飲料製造業,04,16964441
C.製造業,10菸草製造業,,04,3861197
C.製造業,11 紡織業,111 紡紗業,04,82102451
C.製造業,11 紡織業,112 織布業,04,123913981
C.製造業,11 紡織業,113 不織布業,04,19000116
C.製造業,11 紡織業,114 染整業,04,39467967
C.製造業,11 紡織業,115 紡織品製造業,04,18836542
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,04,8449465
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,04,3338808
C.製造業,13 皮革、毛皮及其製品製造業,,04,8722282
C.製造業,14 木竹製品製造業,,04,9637139
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,04,109133959
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,04,32307915
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,04,27227154
C.製造業,16 印刷及資料儲存媒體複製業,,04,30767842
C.製造業,17 石油及煤製品製造業,,04,193399287
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,04,520223752
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,04,12393755
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,04,225074482
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,04,161484355
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,04,4202223
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,04,15322421
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,04,11117266
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,04,50008233
C.製造業,20 藥品及醫用化學製品製造業,,04,68525817
C.製造業,21 橡膠製品製造業,,04,67471829
C.製造業,22 塑膠製品製造業,,04,337536315
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,04,211124363
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,04,33345339
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,04,137957699
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,04,7442614
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,04,34868120
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,04,984153519
C.製造業,24 基本金屬製造業,242 鋁製造業,04,54940563
C.製造業,24 基本金屬製造業,243 銅製造業,04,135197983
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,04,23774438
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,04,73290537
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,04,18420832
C.製造業,25 金屬製品製造業,253 金屬容器製造業,04,11157318
C.製造業,25 金屬製品製造業,254 金屬加工處理業,04,155165382
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,04,152685423
C.製造業,26 電子零組件製造業,261 半導體製造業,04,3045794707
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,04,147189501
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,04,252983708
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,04,978825963
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,04,253647132
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,04,50024756
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,04,20813277
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,04,8826732
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,04,17389095
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,04,15219951
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,04,1425997
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,04,71841182
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,04,15488058
C.製造業,28 電力設備及配備製造業,282 電池製造業,04,22043779
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,04,38390138
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,04,4488919
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,04,12455256
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,04,20959773
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,04,40442369
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,04,40879839
C.製造業,29 機械設備製造業,293 通用機械設備製造業,04,75639985
C.製造業,30 汽車及其零件製造業,301 汽車製造業,04,11879818
C.製造業,30 汽車及其零件製造業,302 車體製造業,04,1286660
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,04,99491823
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,04,10937992
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,04,18632863
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,04,24059082
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,04,22818425
C.製造業,32 家具製造業,321 非金屬家具製造業,04,5456075
C.製造業,32 家具製造業,322 金屬家具製造業,04,4488281
C.製造業,33 其他製造業,331 育樂用品製造業,04,20423816
C.製造業,33 其他製造業,332 醫療器材及用品製造業,04,39038245
C.製造業,33 其他製造業,339 未分類其他製造業,04,15931084
C.製造業,34 產業用機械設備維修及安裝業,,04,14843837
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,04,20782454
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,04,37529140
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,04,453967
E.用水供應及污染整治業,36 用水供應業,,04,108846294
E.用水供應及污染整治業,37 廢水及污水處理業,,04,17814116
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,04,2343606
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,04,7174752
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,04,19769103
E.用水供應及污染整治業,39 污染整治業,,04,713883
F.營建工程業,41 建築工程業,,04,41647048
F.營建工程業,42 土木工程業,421 道路工程業,04,7177982
F.營建工程業,42 土木工程業,422 公用事業設施工程業,04,13188027
F.營建工程業,42 土木工程業,429 其他土木工程業,04,712761
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,04,1916172
F.營建工程業,43 專門營造業,432 庭園景觀工程業,04,91146
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,04,2430682
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,04,300319
F.營建工程業,43 專門營造業,439 其他專門營造業,04,943844
G.批發及零售業,45 批發業,451 商品批發經紀業,04,2196948
G.批發及零售業,45 批發業,452 綜合商品批發業,04,3753009
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,04,5553522
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,04,24258280
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,04,2319061
G.批發及零售業,45 批發業,456 家用器具及用品批發業,04,4583724
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,04,3121626
G.批發及零售業,45 批發業,458 文教育樂用品批發業,04,1692759
G.批發及零售業,45 批發業,461 建材批發業,04,8425257
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,04,4602210
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,04,2364720
G.批發及零售業,45 批發業,464 機械器具批發業,04,8642397
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,04,3508361
G.批發及零售業,45 批發業,469 其他專賣批發業,04,3802399
G.批發及零售業,47 零售業,471 綜合商品零售業,04,304586525
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,04,23363455
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,04,7616296
G.批發及零售業,47 零售業,474 家用器具及用品零售業,04,5795508
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,04,5776591
G.批發及零售業,47 零售業,476 文教育樂用品零售業,04,2337475
G.批發及零售業,47 零售業,481 建材零售業,04,490448
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,04,10347685
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,04,6955318
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,04,9462969
G.批發及零售業,47 零售業,485 其他專賣零售業,04,3745286
G.批發及零售業,47 零售業,486 零售攤販,04,486391
G.批發及零售業,47 零售業,487 其他非店面零售業,04,1244719
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,04,112656289
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,04,78159655
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,04,2720326
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,04,4603017
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,04,220153
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,04,1353336
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,04,28640
H.運輸及倉儲業,51 航空運輸業,,04,4462056
H.運輸及倉儲業,52 運輸輔助業,521 報關業,04,1437136
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,04,700289
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,04,2025868
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,04,12300957
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,04,16182567
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,04,22784467
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,04,10535198
H.運輸及倉儲業,53 倉儲業,,04,66545873
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,04,3301429
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,04,3896506
I.住宿及餐飲業,55 住宿業,551 短期住宿業,04,158294390
I.住宿及餐飲業,55 住宿業,559 其他住宿業,04,652767
I.住宿及餐飲業,56 餐飲業,561 餐食業,04,78789304
I.住宿及餐飲業,56 餐飲業,562 外燴及團膳承包業,04,2344427
I.住宿及餐飲業,56 餐飲業,563 飲料業,04,4530101
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,04,3668790
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,04,283091
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,04,10308139
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,04,110908
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,04,3691977
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,04,5638536
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,04,101239129
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業,,04,4589636
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,"631 入口網站經營、資料處理、
      主機及網站代管服務業",04,69873302
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,04,1180752
K.金融及保險業,64 金融服務業,641 貨幣中介業,04,41899078
K.金融及保險業,64 金融服務業,642 控股業,04,824862
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,04,699830
K.金融及保險業,64 金融服務業,649 其他金融服務業,04,1239139
K.金融及保險業,65 保險業,651 人身保險業,04,21536591
K.金融及保險業,65 保險業,652 財產保險業,04,2057038
K.金融及保險業,65 保險業,653 再保險業,04,0
K.金融及保險業,65 保險業,654 退休基金,04,0
K.金融及保險業,65 保險業,655 保險輔助業,04,781585
K.金融及保險業,66 證券期貨及金融輔助業,661 證券業,04,5038880
K.金融及保險業,66 證券期貨及金融輔助業,662 期貨業,04,105719
K.金融及保險業,66 證券期貨及金融輔助業,664 基金管理業,04,167358
K.金融及保險業,66 證券期貨及金融輔助業,669 其他金融輔助業,04,1376882
L.不動產業,67 不動產開發業,,04,14099661
L.不動產業,68 不動產經營及相關服務業,681 不動產經營業,04,18466404
L.不動產業,68 不動產經營及相關服務業,689 其他不動產業,04,866492
M.專業、科學及技術服務業,69 法律及會計服務業,691 法律服務業,04,1227358
M.專業、科學及技術服務業,69 法律及會計服務業,692 會計服務業,04,271731
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,701 企業總管理機構,04,7792401
M.專業、科學及技術服務業,70 企業總管理機構及管理顧問業,702 管理顧問業,04,1908610
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,711 建築、工程服務及相關技術顧問業,04,4234271
M.專業、科學及技術服務業,71 建築、工程服務及技術檢測、分析服務業,712 技術檢測及分析服務業,04,6408161
M.專業、科學及技術服務業,72 研究發展服務業,721 自然及工程科學研究發展服務業,04,16978349
M.專業、科學及技術服務業,72 研究發展服務業,722 社會及人文科學研究發展服務業,04,70046
M.專業、科學及技術服務業,72 研究發展服務業,723 綜合研究發展服務業,04,13623615
M.專業、科學及技術服務業,73 廣告業及市場研究業,731 廣告業,04,555718
M.專業、科學及技術服務業,73 廣告業及市場研究業,732 市場研究及民意調查業,04,45700
M.專業、科學及技術服務業,74 專門設計業,,04,262450
M.專業、科學及技術服務業,75 獸醫業,,04,390144
M.專業、科學及技術服務業,76 其他專業、科學及技術服務業,,04,6159538
N.支援服務業,77 租賃業,771 機械設備租賃業,04,1054874
N.支援服務業,77 租賃業,772 運輸工具租賃業,04,193669
N.支援服務業,77 租賃業,773 個人及家庭用品租賃業,04,3069121
N.支援服務業,77 租賃業,774 智慧財產租賃業,04,26002
N.支援服務業,78 人力仲介及供應業,781 人力仲介業,04,537958
N.支援服務業,78 人力仲介及供應業,782 人力供應業,04,227410
N.支援服務業,79 旅行及相關服務業,,04,1758936
N.支援服務業,80 保全及偵探業,,04,785943
N.支援服務業,81 建築物及綠化服務業,811 複合支援服務業,04,202784
N.支援服務業,81 建築物及綠化服務業,812 清潔服務業,04,20511204
N.支援服務業,81 建築物及綠化服務業,813 綠化服務業,04,86156
N.支援服務業,82 行政支援服務業,,04,4845877
O.公共行政及國防；強制性社會安全,83 公共行政及國防；強制性社會安全,,04,183935779
O.公共行政及國防；強制性社會安全,84 國際組織及外國機構,,04,865279
P.教育業,85 教育業,851 學前教育,04,2331504
P.教育業,85 教育業,852 小學教育,04,23952331
P.教育業,85 教育業,853 國民中學教育,04,25171295
P.教育業,85 教育業,854 高級中等教育,04,27086989
P.教育業,85 教育業,855 大專校院,04,157054119
P.教育業,85 教育業,856 特殊教育學校,04,77012
P.教育業,85 教育業,858 教育輔助業,04,74450
P.教育業,85 教育業,859 其他教育業,04,7086357
Q.醫療保健及社會工作服務業,86 醫療保健業,861 醫院,04,202290482
Q.醫療保健及社會工作服務業,86 醫療保健業,862 診所,04,14752926
Q.醫療保健及社會工作服務業,86 醫療保健業,869 其他醫療保健業,04,12036025
Q.醫療保健及社會工作服務業,87 居住型照顧服務業,,04,17836548
Q.醫療保健及社會工作服務業,88 其他社會工作服務業,,04,5850938
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,901 創作業,04,557974
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,902 藝術表演業,04,746334
R.藝術、娛樂及休閒服務業,90 創作及藝術表演業,903 創作及藝術表演輔助業,04,5226058
R.藝術、娛樂及休閒服務業,91 圖書館、檔案保存、博物館及類似機構,,04,16524527
R.藝術、娛樂及休閒服務業,92 博弈業,,04,189608
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,931 運動服務業,04,30705724
R.藝術、娛樂及休閒服務業,93 運動、娛樂及休閒服務業,932 娛樂及休閒服務業,04,25716519
S.其他服務業,94 宗教、職業及類似組織,941 宗教組織,04,8213762
S.其他服務業,94 宗教、職業及類似組織,942 職業團體,04,650257
S.其他服務業,94 宗教、職業及類似組織,949 其他組織,04,24123793
S.其他服務業,95 個人及家庭用品維修業,951 汽車維修及美容業,04,6640201
S.其他服務業,95 個人及家庭用品維修業,952 電腦、通訊傳播設備及電子產品維修業,04,254596
S.其他服務業,95 個人及家庭用品維修業,959 其他個人及家庭用品維修業,04,68889
S.其他服務業,96 未分類其他服務業,961 洗衣業,04,4272042
S.其他服務業,96 未分類其他服務業,962 美髮及美容美體業,04,4794743
S.其他服務業,96 未分類其他服務業,963 殯葬及相關服務業,04,4207706
S.其他服務業,96 未分類其他服務業,964 家事服務業,04,64727
S.其他服務業,96 未分類其他服務業,969 其他個人服務業,04,3552033
T.家庭(住宅用),97 住宅與公共設施,,04,181959395
U.其他不能歸類,98 其他不能歸類,,04,130429510
A.農、林、漁、牧業,01 農、牧業,011 農作物栽培業,05,44513140
A.農、林、漁、牧業,01 農、牧業,012 畜牧業,05,61287230
A.農、林、漁、牧業,01 農、牧業,013 農事及畜牧服務業,05,60086444
A.農、林、漁、牧業,02 林業,021 林業,05,188926
A.農、林、漁、牧業,03 漁業,031 漁撈業,05,78176
A.農、林、漁、牧業,03 漁業,032 水產養殖業,05,77190155
B.礦業及土石採取業,05 石油及天然氣礦業,,05,2109533
B.礦業及土石採取業,06 砂、石採取及其他礦業,,05,22500609
C.製造業,08 食品及飲料製造業,081 肉類加工及保藏業,05,53903021
C.製造業,08 食品及飲料製造業,082 水產加工及保藏業,05,26554508
C.製造業,08 食品及飲料製造業,083 蔬果加工及保藏業,05,26237267
C.製造業,08 食品及飲料製造業,084 動植物油脂製造業,05,13937608
C.製造業,08 食品及飲料製造業,085 乳品製造業,05,30824033
C.製造業,08 食品及飲料製造業,086 碾榖、磨粉及澱粉製品製造業,05,20635196
C.製造業,08 食品及飲料製造業,087 動物飼品製造業,05,29052745
C.製造業,08 食品及飲料製造業,089 其他食品製造業,05,173967904
C.製造業,09 飲料製造業,091 酒精飲料製造業,05,12393587
C.製造業,09 飲料製造業,092 非酒精飲料製造業,05,20433197
C.製造業,10菸草製造業,,05,4554177
C.製造業,11 紡織業,111 紡紗業,05,82992581
C.製造業,11 紡織業,112 織布業,05,131869743
C.製造業,11 紡織業,113 不織布業,05,21248519
C.製造業,11 紡織業,114 染整業,05,45176997
C.製造業,11 紡織業,115 紡織品製造業,05,21000318
C.製造業,12 成衣及服飾品製造業,121 成衣製造業,05,9954420
C.製造業,12 成衣及服飾品製造業,123 服飾品製造業,05,3616760
C.製造業,13 皮革、毛皮及其製品製造業,,05,10049042
C.製造業,14 木竹製品製造業,,05,10887005
C.製造業,15 紙漿、紙及紙製品製造業,151 紙漿、紙及紙板製造業,05,93686945
C.製造業,15 紙漿、紙及紙製品製造業,152 瓦楞紙板及紙容器製造業,05,35646715
C.製造業,15 紙漿、紙及紙製品製造業,153 其他紙製品製造業,05,30272714
C.製造業,16 印刷及資料儲存媒體複製業,,05,36728102
C.製造業,17 石油及煤製品製造業,,05,146100407
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,181 化學原材料製造業,05,515431757
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,183 肥料及氮化合物製造業,05,13709937
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,184 塑膠及合成橡膠原料製造業,05,192945722
C.製造業,18 化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維,185 人造纖維製造業,05,159745284
C.製造業,19 其他化學製品製造業,191 農藥及環境用藥製造業,05,4334687
C.製造業,19 其他化學製品製造業,192 塗料、染料及顏料製造業,05,18969600
C.製造業,19 其他化學製品製造業,193 清潔用品及化粧品製造業,05,13041754
C.製造業,19 其他化學製品製造業,199 未分類其他化學製品製造業,05,53282115
C.製造業,20 藥品及醫用化學製品製造業,,05,78571927
C.製造業,21 橡膠製品製造業,,05,73952615
C.製造業,22 塑膠製品製造業,,05,376998657
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,05,221984664
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,05,35712141
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,05,131263431
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,05,7928569
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,05,37090270
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,05,931738364
C.製造業,24 基本金屬製造業,242 鋁製造業,05,62460838
C.製造業,24 基本金屬製造業,243 銅製造業,05,165390410
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,05,27668187
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,05,82752445
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,05,20616509
C.製造業,25 金屬製品製造業,253 金屬容器製造業,05,12660050
C.製造業,25 金屬製品製造業,254 金屬加工處理業,05,175762523
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,05,171081912
C.製造業,26 電子零組件製造業,261 半導體製造業,05,3241617186
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,05,160959160
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,05,272818324
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,05,1049766014
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,05,283273421
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,05,57381473
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,05,23727917
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,05,10836873
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,05,18090987
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,05,17601973
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,05,1584481
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,05,80332197
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,05,18277496
C.製造業,28 電力設備及配備製造業,282 電池製造業,05,25797721
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,05,42253415
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,05,5233569
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,05,14405938
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,05,24415862
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,05,45315270
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,05,47370447
C.製造業,29 機械設備製造業,293 通用機械設備製造業,05,88345190
C.製造業,30 汽車及其零件製造業,301 汽車製造業,05,14635837
C.製造業,30 汽車及其零件製造業,302 車體製造業,05,1497924
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,05,116896086
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,05,12353143
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,05,22306871
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,05,27739932
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,05,26624242
C.製造業,32 家具製造業,321 非金屬家具製造業,05,6498318
C.製造業,32 家具製造業,322 金屬家具製造業,05,5121615
C.製造業,33 其他製造業,331 育樂用品製造業,05,23459510
C.製造業,33 其他製造業,332 醫療器材及用品製造業,05,41673164
C.製造業,33 其他製造業,339 未分類其他製造業,05,18524240
C.製造業,34 產業用機械設備維修及安裝業,,05,17292754
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,05,9227820
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,05,39810474
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,05,492770
E.用水供應及污染整治業,36 用水供應業,,05,110459594
E.用水供應及污染整治業,37 廢水及污水處理業,,05,19329467
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,05,2331333
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,05,6887179
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,05,21355990
E.用水供應及污染整治業,39 污染整治業,,05,758891
F.營建工程業,41 建築工程業,,05,46078550
F.營建工程業,42 土木工程業,421 道路工程業,05,7364300
F.營建工程業,42 土木工程業,422 公用事業設施工程業,05,13949041
F.營建工程業,42 土木工程業,429 其他土木工程業,05,856575
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,05,1228591
F.營建工程業,43 專門營造業,432 庭園景觀工程業,05,92132
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,05,2999654
